month,state,permit,handgun,long_gun,other,multiple,totals
2006-11-01,Ohio,0.0,9911.0,24610.0,6413.629403739667,481,37218
2006-11-01,Oklahoma,0.0,4373.0,11003.0,6413.629403739667,379,19018
2006-11-01,Oregon,43.0,4793.0,9110.0,6413.629403739667,265,14211
2006-11-01,Pennsylvania,326.0,0.0,56099.0,6413.629403739667,516,56941
2006-11-01,Rhode Island,0.0,352.0,477.0,6413.629403739667,101,933
2006-11-01,South Carolina,1525.0,3886.0,8933.0,6413.629403739667,154,15689
2006-11-01,South Dakota,0.0,654.0,4778.0,6413.629403739667,38,5777
2006-11-01,Tennessee,0.0,8585.0,16389.0,6413.629403739667,377,25351
2006-11-01,Texas,7371.0,16689.0,39310.0,6413.629403739667,1199,73251
2006-11-01,Utah,1713.0,2185.0,6686.0,6413.629403739667,112,10696
2006-11-01,Vermont,0.0,448.0,1684.0,6413.629403739667,21,2153
2006-11-01,Virginia,0.0,7924.0,17557.0,6413.629403739667,282,25763
2006-11-01,Washington,4956.0,5817.0,8532.0,6413.629403739667,236,20995
2006-11-01,West Virginia,0.0,2604.0,10779.0,6413.629403739667,203,17319
2006-11-01,Wisconsin,0.0,3577.0,17465.0,6413.629403739667,2,21432
2006-11-01,Wyoming,188.0,861.0,2252.0,6413.629403739667,63,3695
2006-10-01,Alabama,0.0,6174.0,10714.0,6413.629403739667,349,20207
2006-10-01,Alaska,0.0,1481.0,2445.0,6413.629403739667,88,4420
2006-10-01,Arizona,4638.0,5692.0,6462.0,6413.629403739667,291,18283
2006-10-01,Arkansas,1502.0,2782.0,9554.0,6413.629403739667,209,16712
2006-10-01,California,14330.0,15251.0,15914.0,6413.629403739667,366,45861
2006-10-01,Colorado,1667.0,6423.0,11316.0,6413.629403739667,447,19853
2006-10-01,Connecticut,3391.0,2359.0,2528.0,6413.629403739667,54,8598
2006-10-01,Delaware,0.0,483.0,1078.0,6413.629403739667,24,1585
2006-10-01,Florida,0.0,17970.0,15942.0,6413.629403739667,739,35579
2006-10-01,Georgia,3216.0,5989.0,12437.0,6413.629403739667,279,24715
2006-10-01,Hawaii,496.0,0.0,0.0,6413.629403739667,0,499
2006-10-01,Idaho,1335.0,1490.0,5038.0,6413.629403739667,113,9046
2006-10-01,Illinois,33875.0,5323.0,9732.0,6413.629403739667,278,49208
2006-10-01,Indiana,0.0,5470.0,9964.0,6413.629403739667,314,16273
2006-10-01,Iowa,4698.0,24.0,5694.0,6413.629403739667,3,10576
2006-10-01,Kansas,0.0,3206.0,6587.0,6413.629403739667,247,10856
2006-10-01,Kentucky,99625.0,5840.0,12191.0,6413.629403739667,415,121114
2006-10-01,Louisiana,3.0,5830.0,13067.0,6413.629403739667,285,21416
2006-10-01,Maine,0.0,1332.0,5896.0,6413.629403739667,99,7607
2006-10-01,Maryland,1472.0,1125.0,5200.0,6413.629403739667,6,7946
2006-10-01,Massachusetts,9956.0,1693.0,1690.0,6413.629403739667,55,13508
2006-10-01,Michigan,11361.0,2035.0,17772.0,6413.629403739667,75,31582
2006-10-01,Minnesota,3963.0,3330.0,19500.0,6413.629403739667,151,27809
2006-10-01,Mississippi,684.0,3228.0,9702.0,6413.629403739667,214,16285
2006-10-01,Missouri,1464.0,4021.0,16249.0,6413.629403739667,182,23995
2006-10-01,Montana,501.0,1469.0,6228.0,6413.629403739667,150,10086
2006-10-01,Nebraska,1927.0,1.0,3597.0,6413.629403739667,1,5660
2006-10-01,Nevada,693.0,2294.0,2382.0,6413.629403739667,131,5839
2006-10-01,New Hampshire,1720.0,1514.0,3237.0,6413.629403739667,19,6493
2006-10-01,New Jersey,0.0,1319.0,1936.0,6413.629403739667,62,3323
2006-10-01,New Mexico,238.0,2502.0,3758.0,6413.629403739667,117,7863
2006-10-01,New York,4129.0,3241.0,15579.0,6413.629403739667,64,23039
2006-10-01,North Carolina,8884.0,221.0,13996.0,6413.629403739667,93,26424
2006-10-01,North Dakota,241.0,461.0,4374.0,6413.629403739667,25,5308
2006-10-01,Ohio,0.0,9485.0,15865.0,6413.629403739667,460,27343
2006-10-01,Oklahoma,0.0,4803.0,9211.0,6413.629403739667,399,17170
2006-10-01,Oregon,48.0,4271.0,8203.0,6413.629403739667,290,12812
2006-10-01,Pennsylvania,138.0,0.0,49226.0,6413.629403739667,85,49449
2006-10-01,Rhode Island,0.0,343.0,424.0,6413.629403739667,92,860
2006-10-01,South Carolina,1564.0,3517.0,6273.0,6413.629403739667,131,12703
2006-10-01,South Dakota,0.0,650.0,6073.0,6413.629403739667,33,7123
2006-10-01,Tennessee,0.0,7905.0,11692.0,6413.629403739667,372,19969
2006-10-01,Texas,6981.0,16442.0,34162.0,6413.629403739667,1144,67245
2006-10-01,Utah,1697.0,1804.0,5376.0,6413.629403739667,96,8973
2006-10-01,Vermont,0.0,554.0,1748.0,6413.629403739667,24,2326
2006-10-01,Virginia,0.0,7436.0,12437.0,6413.629403739667,247,20120
2006-10-01,Washington,6409.0,6031.0,9600.0,6413.629403739667,265,24436
2006-10-01,West Virginia,0.0,2569.0,8331.0,6413.629403739667,196,13915
2006-10-01,Wisconsin,0.0,3949.0,18096.0,6413.629403739667,4,22311
2006-10-01,Wyoming,203.0,818.0,2340.0,6413.629403739667,56,3814
2006-09-01,Alabama,0.0,6257.0,10357.0,6413.629403739667,322,20195
2006-09-01,Alaska,0.0,1182.0,2364.0,6413.629403739667,85,3978
2006-09-01,Arizona,3608.0,6370.0,6862.0,6413.629403739667,285,18291
2006-09-01,Arkansas,463.0,2843.0,8243.0,6413.629403739667,246,14705
2006-09-01,California,12371.0,13433.0,16155.0,6413.629403739667,3352,45311
2006-09-01,Colorado,806.0,6317.0,10823.0,6413.629403739667,438,18384
2006-09-01,Connecticut,3373.0,1868.0,2013.0,6413.629403739667,42,7583
2006-09-01,Delaware,0.0,431.0,914.0,6413.629403739667,12,1357
2006-09-01,Florida,0.0,16596.0,13698.0,6413.629403739667,674,31977
2006-09-01,Georgia,2763.0,5795.0,9661.0,6413.629403739667,332,21196
2006-09-01,Hawaii,552.0,0.0,0.0,6413.629403739667,0,552
2006-09-01,Idaho,1362.0,1706.0,5209.0,6413.629403739667,110,9503
2006-09-01,Illinois,33948.0,4607.0,8118.0,6413.629403739667,299,46972
2006-09-01,Indiana,0.0,5381.0,8879.0,6413.629403739667,265,15012
2006-09-01,Iowa,3733.0,11.0,4437.0,6413.629403739667,3,8334
2006-09-01,Kansas,0.0,2809.0,5754.0,6413.629403739667,219,9611
2006-09-01,Kentucky,100938.0,5672.0,9943.0,6413.629403739667,487,120706
2006-09-01,Louisiana,6413.629403739667,5948.0,10836.0,6413.629403739667,253,19080
2006-09-01,Maine,0.0,1287.0,4128.0,6413.629403739667,141,5791
2006-09-01,Maryland,1651.0,419.0,4374.0,6413.629403739667,6,6598
2006-09-01,Massachusetts,9146.0,1654.0,1452.0,6413.629403739667,64,12414
2006-09-01,Michigan,10122.0,2018.0,17506.0,6413.629403739667,81,30089
2006-09-01,Minnesota,5333.0,3591.0,18315.0,6413.629403739667,181,28160
2006-09-01,Mississippi,237.0,3239.0,8493.0,6413.629403739667,195,14707
2006-09-01,Missouri,1330.0,3967.0,12497.0,6413.629403739667,189,19785
2006-09-01,Montana,409.0,1536.0,5283.0,6413.629403739667,163,8996
2006-09-01,Nebraska,1721.0,0.0,2752.0,6413.629403739667,0,4597
2006-09-01,Nevada,650.0,2059.0,2339.0,6413.629403739667,119,5514
2006-09-01,New Hampshire,1617.0,1474.0,2862.0,6413.629403739667,10,5993
2006-09-01,New Jersey,0.0,1164.0,1640.0,6413.629403739667,46,2854
2006-09-01,New Mexico,276.0,2352.0,3608.0,6413.629403739667,131,7585
2006-09-01,New York,3192.0,3223.0,14603.0,6413.629403739667,66,21106
2006-09-01,North Carolina,7151.0,200.0,11797.0,6413.629403739667,102,22525
2006-09-01,North Dakota,179.0,482.0,3491.0,6413.629403739667,25,4414
2006-09-01,Ohio,0.0,8680.0,15186.0,6413.629403739667,482,26050
2006-09-01,Oklahoma,0.0,4360.0,8089.0,6413.629403739667,396,15855
2006-09-01,Oregon,110.0,4775.0,10813.0,6413.629403739667,307,16005
2006-09-01,Pennsylvania,216.0,0.0,46215.0,6413.629403739667,76,46540
2006-09-01,Rhode Island,0.0,336.0,415.0,6413.629403739667,83,836
2006-09-01,South Carolina,1488.0,3407.0,5773.0,6413.629403739667,139,12146
2006-09-01,South Dakota,0.0,734.0,4609.0,6413.629403739667,62,5783
2006-09-01,Tennessee,912.0,7359.0,10123.0,6413.629403739667,374,18768
2006-09-01,Texas,7082.0,16362.0,37821.0,6413.629403739667,1138,71198
2006-09-01,Utah,1710.0,1955.0,5749.0,6413.629403739667,88,9502
2006-09-01,Vermont,0.0,584.0,1536.0,6413.629403739667,28,2148
2006-09-01,Virginia,6413.629403739667,6935.0,11023.0,6413.629403739667,242,18200
2006-09-01,Washington,5503.0,5446.0,9061.0,6413.629403739667,277,22308
2006-09-01,West Virginia,1.0,2606.0,6987.0,6413.629403739667,227,12569
2006-09-01,Wisconsin,0.0,3800.0,16212.0,6413.629403739667,1,20250
2006-09-01,Wyoming,213.0,984.0,2440.0,6413.629403739667,53,4209
2006-08-01,Alabama,0.0,6334.0,7611.0,6413.629403739667,320,17132
2006-08-01,Alaska,0.0,1410.0,2709.0,6413.629403739667,102,4587
2006-08-01,Arizona,3174.0,6608.0,7017.0,6413.629403739667,302,18238
2006-08-01,Arkansas,2198.0,2702.0,5880.0,6413.629403739667,225,13272
2006-08-01,California,17926.0,15372.0,17540.0,6413.629403739667,407,51245
2006-08-01,Colorado,854.0,7185.0,10058.0,6413.629403739667,485,18582
2006-08-01,Connecticut,3553.0,1805.0,1693.0,6413.629403739667,50,7435
2006-08-01,Delaware,0.0,436.0,676.0,6413.629403739667,14,1126
2006-08-01,Florida,0.0,17575.0,12997.0,6413.629403739667,674,32099
2006-08-01,Georgia,3193.0,6149.0,8495.0,6413.629403739667,271,20404
2006-08-01,Hawaii,631.0,0.0,0.0,6413.629403739667,0,632
2006-08-01,Idaho,1564.0,1447.0,3526.0,6413.629403739667,116,7591
2006-08-01,Illinois,34393.0,4685.0,7899.0,6413.629403739667,226,47203
2006-08-01,Indiana,0.0,5462.0,7715.0,6413.629403739667,266,13879
2006-08-01,Iowa,3295.0,13.0,2599.0,6413.629403739667,2,6020
2006-08-01,Kansas,0.0,2746.0,4302.0,6413.629403739667,188,7937
2006-08-01,Kentucky,96225.0,5393.0,8078.0,6413.629403739667,415,113059
2006-08-01,Louisiana,0.0,5790.0,8809.0,6413.629403739667,280,16602
2006-08-01,Maine,0.0,1139.0,2615.0,6413.629403739667,73,4024
2006-08-01,Maryland,1832.0,584.0,3641.0,6413.629403739667,5,6209
2006-08-01,Massachusetts,8775.0,1711.0,1203.0,6413.629403739667,88,11886
2006-08-01,Michigan,9912.0,1966.0,11502.0,6413.629403739667,64,23703
2006-08-01,Minnesota,6460.0,3046.0,11091.0,6413.629403739667,145,21345
2006-08-01,Mississippi,380.0,3762.0,7358.0,6413.629403739667,194,13709
2006-08-01,Missouri,1200.0,4077.0,11503.0,6413.629403739667,172,18467
2006-08-01,Montana,343.0,1558.0,3828.0,6413.629403739667,141,7194
2006-08-01,Nebraska,1691.0,0.0,1867.0,6413.629403739667,1,3650
2006-08-01,Nevada,745.0,2707.0,2393.0,6413.629403739667,180,6331
2006-08-01,New Hampshire,1595.0,1254.0,2015.0,6413.629403739667,11,4915
2006-08-01,New Jersey,0.0,1233.0,1457.0,6413.629403739667,48,2744
2006-08-01,New Mexico,412.0,2683.0,3436.0,6413.629403739667,148,7662
2006-08-01,New York,2940.0,2903.0,8838.0,6413.629403739667,44,14746
2006-08-01,North Carolina,8088.0,211.0,10673.0,6413.629403739667,96,21914
2006-08-01,North Dakota,278.0,501.0,2498.0,6413.629403739667,24,3470
2006-08-01,Ohio,0.0,8101.0,12024.0,6413.629403739667,408,21898
2006-08-01,Oklahoma,0.0,4679.0,7375.0,6413.629403739667,355,15002
2006-08-01,Oregon,33.0,4456.0,7358.0,6413.629403739667,261,12108
2006-08-01,Pennsylvania,158.0,0.0,37895.0,6413.629403739667,57,38133
2006-08-01,Rhode Island,0.0,310.0,307.0,6413.629403739667,83,703
2006-08-01,South Carolina,1688.0,3332.0,5097.0,6413.629403739667,140,11399
2006-08-01,South Dakota,0.0,687.0,2848.0,6413.629403739667,61,3871
2006-08-01,Tennessee,2269.0,7739.0,10097.0,6413.629403739667,332,20437
2006-08-01,Texas,7317.0,16160.0,32850.0,6413.629403739667,1104,65069
2006-08-01,Utah,2282.0,1728.0,4011.0,6413.629403739667,82,8103
2006-08-01,Vermont,0.0,493.0,900.0,6413.629403739667,22,1415
2006-08-01,Virginia,0.0,6994.0,8918.0,6413.629403739667,226,16139
2006-08-01,Washington,5714.0,5750.0,7484.0,6413.629403739667,262,21053
2006-08-01,West Virginia,0.0,2323.0,4006.0,6413.629403739667,200,8732
2006-08-01,Wisconsin,0.0,3084.0,9857.0,6413.629403739667,1,13136
2006-08-01,Wyoming,205.0,821.0,1948.0,6413.629403739667,61,3387
2006-07-01,Alabama,0.0,5798.0,5480.0,6413.629403739667,257,14059
2006-07-01,Alaska,0.0,1489.0,1906.0,6413.629403739667,78,3790
2006-07-01,Arizona,2461.0,6342.0,5210.0,6413.629403739667,235,15298
2006-07-01,Arkansas,2746.0,2567.0,3862.0,6413.629403739667,179,11239
2006-07-01,California,14615.0,13783.0,14215.0,6413.629403739667,400,43014
2006-07-01,Colorado,582.0,5931.0,7540.0,6413.629403739667,381,14434
2006-07-01,Connecticut,3198.0,1678.0,1481.0,6413.629403739667,38,6615
2006-07-01,Delaware,0.0,416.0,458.0,6413.629403739667,13,887
2006-07-01,Florida,0.0,16011.0,10415.0,6413.629403739667,582,27812
2006-07-01,Georgia,2620.0,5659.0,5916.0,6413.629403739667,251,16505
2006-07-01,Hawaii,622.0,0.0,0.0,6413.629403739667,0,622
2006-07-01,Idaho,1320.0,1273.0,2459.0,6413.629403739667,80,5875
2006-07-01,Illinois,22097.0,4148.0,5600.0,6413.629403739667,331,32176
2006-07-01,Indiana,0.0,4472.0,5443.0,6413.629403739667,167,10460
2006-07-01,Iowa,2585.0,16.0,1733.0,6413.629403739667,0,4425
2006-07-01,Kansas,0.0,2332.0,2909.0,6413.629403739667,121,6005
2006-07-01,Kentucky,16783.0,4945.0,5817.0,6413.629403739667,401,58454
2006-07-01,Louisiana,0.0,6136.0,5664.0,6413.629403739667,205,13336
2006-07-01,Maine,0.0,932.0,1705.0,6413.629403739667,62,2865
2006-07-01,Maryland,1639.0,440.0,2568.0,6413.629403739667,4,4753
2006-07-01,Massachusetts,6490.0,1336.0,925.0,6413.629403739667,52,8906
2006-07-01,Michigan,9259.0,1853.0,7536.0,6413.629403739667,38,18924
2006-07-01,Minnesota,5052.0,2694.0,6951.0,6413.629403739667,137,15253
2006-07-01,Mississippi,97.0,3427.0,4343.0,6413.629403739667,163,9831
2006-07-01,Missouri,808.0,3403.0,7246.0,6413.629403739667,136,12860
2006-07-01,Montana,362.0,1246.0,2910.0,6413.629403739667,127,5688
2006-07-01,Nebraska,1178.0,0.0,1270.0,6413.629403739667,0,2525
2006-07-01,Nevada,663.0,2147.0,1853.0,6413.629403739667,152,5132
2006-07-01,New Hampshire,1152.0,1056.0,1535.0,6413.629403739667,7,3790
2006-07-01,New Jersey,0.0,1261.0,1051.0,6413.629403739667,40,2353
2006-07-01,New Mexico,621.0,2179.0,2593.0,6413.629403739667,116,6371
2006-07-01,New York,2522.0,2667.0,6554.0,6413.629403739667,31,11791
2006-07-01,North Carolina,7429.0,180.0,6981.0,6413.629403739667,96,17174
2006-07-01,North Dakota,223.0,424.0,1577.0,6413.629403739667,20,2366
2006-07-01,Ohio,0.0,7293.0,9630.0,6413.629403739667,338,18476
2006-07-01,Oklahoma,0.0,4070.0,4865.0,6413.629403739667,290,11421
2006-07-01,Oregon,17.0,3993.0,6043.0,6413.629403739667,250,10303
2006-07-01,Pennsylvania,116.0,0.0,31212.0,6413.629403739667,82,31458
2006-07-01,Rhode Island,0.0,288.0,269.0,6413.629403739667,73,632
2006-07-01,South Carolina,1514.0,3394.0,3186.0,6413.629403739667,112,9162
2006-07-01,South Dakota,0.0,556.0,2037.0,6413.629403739667,38,2875
2006-07-01,Tennessee,2784.0,6785.0,6452.0,6413.629403739667,307,16328
2006-07-01,Texas,9124.0,15063.0,20324.0,6413.629403739667,963,52276
2006-07-01,Utah,2352.0,1751.0,3096.0,6413.629403739667,68,7267
2006-07-01,Vermont,0.0,407.0,593.0,6413.629403739667,19,1019
2006-07-01,Virginia,0.0,7764.0,7647.0,6413.629403739667,223,15635
2006-07-01,Washington,4394.0,5006.0,5785.0,6413.629403739667,235,17023
2006-07-01,West Virginia,0.0,2114.0,3487.0,6413.629403739667,151,7632
2006-07-01,Wisconsin,0.0,2669.0,6244.0,6413.629403739667,4,9068
2006-07-01,Wyoming,282.0,677.0,1485.0,6413.629403739667,47,2780
2006-06-01,Alabama,0.0,6060.0,5143.0,6413.629403739667,257,14332
2006-06-01,Alaska,0.0,1479.0,1747.0,6413.629403739667,86,3665
2006-06-01,Arizona,1936.0,5167.0,4663.0,6413.629403739667,238,12970
2006-06-01,Arkansas,993.0,2551.0,3547.0,6413.629403739667,195,9455
2006-06-01,California,15173.0,14262.0,13796.0,6413.629403739667,403,43634
2006-06-01,Colorado,757.0,6169.0,7137.0,6413.629403739667,388,14451
2006-06-01,Connecticut,3378.0,1962.0,1734.0,6413.629403739667,43,7367
2006-06-01,Delaware,0.0,428.0,568.0,6413.629403739667,16,1013
2006-06-01,Florida,0.0,16766.0,10790.0,6413.629403739667,602,28963
2006-06-01,Georgia,3654.0,9016.0,7494.0,6413.629403739667,375,23212
2006-06-01,Hawaii,704.0,0.0,0.0,6413.629403739667,0,706
2006-06-01,Idaho,1210.0,1404.0,2775.0,6413.629403739667,92,6262
2006-06-01,Illinois,26514.0,4169.0,5011.0,6413.629403739667,199,35893
2006-06-01,Indiana,0.0,4867.0,5566.0,6413.629403739667,187,10988
2006-06-01,Iowa,2912.0,13.0,1775.0,6413.629403739667,1,4817
2006-06-01,Kansas,0.0,2150.0,2858.0,6413.629403739667,135,5773
2006-06-01,Kentucky,0.0,5389.0,5843.0,6413.629403739667,382,14936
2006-06-01,Louisiana,0.0,6190.0,4933.0,6413.629403739667,230,12913
2006-06-01,Maine,0.0,1021.0,1751.0,6413.629403739667,59,3053
2006-06-01,Maryland,2005.0,440.0,2707.0,6413.629403739667,9,5279
2006-06-01,Massachusetts,7737.0,1646.0,1065.0,6413.629403739667,58,10599
2006-06-01,Michigan,9703.0,1906.0,7473.0,6413.629403739667,47,19382
2006-06-01,Minnesota,5096.0,2839.0,5848.0,6413.629403739667,106,14368
2006-06-01,Mississippi,0.0,3407.0,3731.0,6413.629403739667,139,9223
2006-06-01,Missouri,1010.0,3659.0,7056.0,6413.629403739667,143,13204
2006-06-01,Montana,371.0,1383.0,3343.0,6413.629403739667,125,6335
2006-06-01,Nebraska,1174.0,2.0,1257.0,6413.629403739667,0,2513
2006-06-01,Nevada,817.0,2023.0,1867.0,6413.629403739667,134,5175
2006-06-01,New Hampshire,1613.0,1114.0,1635.0,6413.629403739667,5,4428
2006-06-01,New Jersey,0.0,1479.0,1286.0,6413.629403739667,58,2824
2006-06-01,New Mexico,833.0,2319.0,2724.0,6413.629403739667,145,6972
2006-06-01,New York,2840.0,3039.0,7049.0,6413.629403739667,44,12990
2006-06-01,North Carolina,7672.0,197.0,7016.0,6413.629403739667,86,17828
2006-06-01,North Dakota,190.0,459.0,1505.0,6413.629403739667,28,2335
2006-06-01,Ohio,0.0,7862.0,10911.0,6413.629403739667,371,20468
2006-06-01,Oklahoma,0.0,4499.0,4867.0,6413.629403739667,352,12209
2006-06-01,Oregon,11.0,4371.0,6972.0,6413.629403739667,281,11635
2006-06-01,Pennsylvania,215.0,1.0,32925.0,6413.629403739667,102,33260
2006-06-01,Rhode Island,0.0,305.0,284.0,6413.629403739667,68,659
2006-06-01,South Carolina,2669.0,3267.0,2792.0,6413.629403739667,112,9886
2006-06-01,South Dakota,0.0,610.0,1903.0,6413.629403739667,35,2807
2006-06-01,Tennessee,5197.0,7038.0,6019.0,6413.629403739667,327,18581
2006-06-01,Texas,9179.0,15169.0,19334.0,6413.629403739667,909,51519
2006-06-01,Utah,1449.0,1826.0,3494.0,6413.629403739667,96,6865
2006-06-01,Vermont,0.0,538.0,639.0,6413.629403739667,20,1197
2006-06-01,Virginia,0.0,8607.0,7444.0,6413.629403739667,237,16291
2006-06-01,Washington,5234.0,5570.0,6745.0,6413.629403739667,273,19451
2006-06-01,West Virginia,0.0,2390.0,3350.0,6413.629403739667,166,8047
2006-06-01,Wisconsin,0.0,2765.0,6080.0,6413.629403739667,2,8999
2006-06-01,Wyoming,237.0,861.0,1495.0,6413.629403739667,50,3012
2006-05-01,Alabama,0.0,5733.0,5129.0,6413.629403739667,262,13586
2006-05-01,Alaska,0.0,1347.0,1945.0,6413.629403739667,84,3692
2006-05-01,Arizona,2016.0,5663.0,4746.0,6413.629403739667,229,13634
2006-05-01,Arkansas,1280.0,2598.0,3634.0,6413.629403739667,167,9489
2006-05-01,California,14812.0,14965.0,16125.0,6413.629403739667,252,46154
2006-05-01,Colorado,701.0,6011.0,7446.0,6413.629403739667,385,14543
2006-05-01,Connecticut,3644.0,1846.0,1657.0,6413.629403739667,41,7424
2006-05-01,Delaware,0.0,503.0,601.0,6413.629403739667,20,1124
2006-05-01,Florida,0.0,16822.0,10891.0,6413.629403739667,595,29154
2006-05-01,Georgia,2934.0,8661.0,7419.0,6413.629403739667,385,21801
2006-05-01,Hawaii,653.0,0.0,0.0,6413.629403739667,0,653
2006-05-01,Idaho,1192.0,1356.0,2963.0,6413.629403739667,96,6389
2006-05-01,Illinois,30029.0,4622.0,5545.0,6413.629403739667,231,40427
2006-05-01,Indiana,0.0,4787.0,5350.0,6413.629403739667,203,10675
2006-05-01,Iowa,3434.0,19.0,1769.0,6413.629403739667,0,5339
2006-05-01,Kansas,0.0,2370.0,3069.0,6413.629403739667,134,6199
2006-05-01,Kentucky,0.0,5315.0,5933.0,6413.629403739667,394,17563
2006-05-01,Louisiana,0.0,5627.0,4411.0,6413.629403739667,203,11543
2006-05-01,Maine,0.0,970.0,1829.0,6413.629403739667,97,3091
2006-05-01,Maryland,1605.0,636.0,2621.0,6413.629403739667,5,4970
2006-05-01,Massachusetts,7011.0,1589.0,970.0,6413.629403739667,63,9723
2006-05-01,Michigan,11820.0,2203.0,8408.0,6413.629403739667,59,22708
2006-05-01,Minnesota,5795.0,2969.0,6081.0,6413.629403739667,100,15366
2006-05-01,Mississippi,0.0,3453.0,3668.0,6413.629403739667,153,8991
2006-05-01,Missouri,853.0,3733.0,7601.0,6413.629403739667,146,13531
2006-05-01,Montana,507.0,1346.0,3447.0,6413.629403739667,137,6468
2006-05-01,Nebraska,1253.0,1.0,1314.0,6413.629403739667,2,2673
2006-05-01,Nevada,817.0,2092.0,1948.0,6413.629403739667,109,5271
2006-05-01,New Hampshire,1594.0,1095.0,1699.0,6413.629403739667,5,4405
2006-05-01,New Jersey,0.0,1511.0,1291.0,6413.629403739667,63,2866
2006-05-01,New Mexico,4.0,2228.0,2601.0,6413.629403739667,117,5820
2006-05-01,New York,3182.0,2656.0,7338.0,6413.629403739667,33,13227
2006-05-01,North Carolina,8216.0,203.0,6839.0,6413.629403739667,89,17722
2006-05-01,North Dakota,212.0,399.0,1435.0,6413.629403739667,18,2178
2006-05-01,Ohio,0.0,8846.0,10854.0,6413.629403739667,453,21304
2006-05-01,Oklahoma,0.0,4373.0,4954.0,6413.629403739667,304,11746
2006-05-01,Oregon,12.0,4068.0,6994.0,6413.629403739667,270,11344
2006-05-01,Pennsylvania,140.0,0.0,34195.0,6413.629403739667,91,34441
2006-05-01,Rhode Island,0.0,378.0,314.0,6413.629403739667,91,783
2006-05-01,South Carolina,2247.0,2981.0,2689.0,6413.629403739667,111,8947
2006-05-01,South Dakota,0.0,618.0,1802.0,6413.629403739667,38,2727
2006-05-01,Tennessee,5304.0,6963.0,5813.0,6413.629403739667,370,18450
2006-05-01,Texas,8568.0,14920.0,18993.0,6413.629403739667,882,49790
2006-05-01,Utah,1370.0,1698.0,3434.0,6413.629403739667,95,6597
2006-05-01,Vermont,0.0,485.0,759.0,6413.629403739667,17,1261
2006-05-01,Virginia,0.0,7810.0,6826.0,6413.629403739667,202,14838
2006-05-01,Washington,5859.0,5515.0,6733.0,6413.629403739667,249,19819
2006-05-01,West Virginia,2.0,2365.0,3502.0,6413.629403739667,178,7988
2006-05-01,Wisconsin,0.0,3099.0,7089.0,6413.629403739667,1,10358
2006-05-01,Wyoming,274.0,802.0,1566.0,6413.629403739667,47,2964
2006-04-01,Alabama,0.0,5757.0,5522.0,6413.629403739667,246,13751
2006-04-01,Alaska,0.0,1469.0,2175.0,6413.629403739667,92,4057
2006-04-01,Arizona,2056.0,6946.0,5753.0,6413.629403739667,254,16031
2006-04-01,Arkansas,1007.0,2698.0,4474.0,6413.629403739667,194,10064
2006-04-01,California,14930.0,20942.0,21348.0,6413.629403739667,590,57810
2006-04-01,Colorado,835.0,6345.0,8336.0,6413.629403739667,390,15906
2006-04-01,Connecticut,3417.0,2060.0,2077.0,6413.629403739667,53,7842
2006-04-01,Delaware,0.0,469.0,595.0,6413.629403739667,27,1091
2006-04-01,Florida,0.0,16904.0,11827.0,6413.629403739667,630,30047
2006-04-01,Georgia,2604.0,8669.0,8341.0,6413.629403739667,389,22267
2006-04-01,Hawaii,679.0,0.0,0.0,6413.629403739667,0,679
2006-04-01,Idaho,1189.0,1369.0,3464.0,6413.629403739667,96,6898
2006-04-01,Illinois,32064.0,4384.0,6164.0,6413.629403739667,277,42889
2006-04-01,Indiana,0.0,5012.0,6804.0,6413.629403739667,252,12413
2006-04-01,Iowa,3638.0,15.0,2899.0,6413.629403739667,0,6654
2006-04-01,Kansas,0.0,2438.0,3803.0,6413.629403739667,172,7022
2006-04-01,Kentucky,0.0,5222.0,7935.0,6413.629403739667,343,20703
2006-04-01,Louisiana,0.0,5916.0,4637.0,6413.629403739667,184,11967
2006-04-01,Maine,0.0,1155.0,2372.0,6413.629403739667,74,3779
2006-04-01,Maryland,1623.0,610.0,3244.0,6413.629403739667,4,5596
2006-04-01,Massachusetts,7015.0,1946.0,1369.0,6413.629403739667,57,10479
2006-04-01,Michigan,12201.0,2533.0,10709.0,6413.629403739667,64,25756
2006-04-01,Minnesota,5437.0,3730.0,10017.0,6413.629403739667,127,19793
2006-04-01,Mississippi,1.0,3696.0,4053.0,6413.629403739667,160,9356
2006-04-01,Missouri,54.0,4150.0,10031.0,6413.629403739667,146,15701
2006-04-01,Montana,459.0,1514.0,3836.0,6413.629403739667,145,6956
2006-04-01,Nebraska,1514.0,0.0,1656.0,6413.629403739667,0,3252
2006-04-01,Nevada,880.0,2292.0,2311.0,6413.629403739667,137,5903
2006-04-01,New Hampshire,1717.0,1390.0,2240.0,6413.629403739667,19,5370
2006-04-01,New Jersey,0.0,1468.0,1485.0,6413.629403739667,49,3003
2006-04-01,New Mexico,3.0,2415.0,3256.0,6413.629403739667,117,6659
2006-04-01,New York,3473.0,986.0,8615.0,6413.629403739667,31,13118
2006-04-01,North Carolina,7334.0,173.0,7861.0,6413.629403739667,84,17609
2006-04-01,North Dakota,404.0,505.0,1739.0,6413.629403739667,29,2803
2006-04-01,Ohio,0.0,9660.0,12692.0,6413.629403739667,550,24077
2006-04-01,Oklahoma,0.0,4920.0,6332.0,6413.629403739667,358,13728
2006-04-01,Oregon,57.0,4796.0,8954.0,6413.629403739667,257,14064
